id;domanda;risposta_corretta;risposta_errata_1;risposta_errata_2
3944;In materia di la mediazione civile e commerciale (d.lgs. 28/2010), quale fra le seguenti affermazioni rispecchia la disciplina del codice di procedura civile? (Modulo d'approfondimento n. 10);Procedura di risoluzione stragiudiziale delle controversie assistita da un mediatore terzo e imparziale, in molte materie condizione di procedibilità.;Richiede sempre la preventiva delibera di autorizzazione emanata dal Consiglio Superiore della Magistratura, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dal Consiglio Superiore della Magistratura, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
3950;In materia di l'estinzione per inattività delle parti (art. 307 c.p.c.), quale fra le seguenti affermazioni rispecchia la disciplina del codice di procedura civile? (Modulo d'approfondimento n. 10);Si verifica quando le parti non riassumono o non proseguono il processo nei termini perentori stabiliti dalla legge.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
3977;Con riguardo al tema di le tutele sommarie e la misura cautelare del sequestro conservativo, quale delle seguenti opzioni esprime correttamente il principio generale? (Modulo d'approfondimento n. 10);Mira ad assicurare la garanzia del credito su beni del debitore quando vi sia fondato timore di perdere la garanzia del credito.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente del Tribunale adito, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente del Tribunale adito, unitamente al parere favorevole dell'Avvocatura dello Stato.
3995;Con riguardo al tema di l'accertamento tecnico preventivo (atp ex art. 696 c.p.c.), quale delle seguenti opzioni esprime correttamente il principio generale? (Modulo d'approfondimento n. 10);Procedimento d'urgenza diretto a far verificare e descrivere lo stato di luoghi o cose prima del giudizio, per evitare il pericolo di dispersione delle prove.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6051;Relativamente all'istituto di l'istituto dell'avvio del procedimento amministrativo (art. 7 l. 241/1990), si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti:;Obbliga la PA a comunicare ai soggetti nei confronti dei quali il provvedimento è destinato a produrre effetti l'inizio del procedimento.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6057;Relativamente all'istituto di la sanatoria dell'atto amministrativo, si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti:;Si verifica quando un atto inizialmente viziato per mancanza di un presupposto o atto preparatorio acquista validità per il sopravvenire di quest'ultimo.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6069;In materia di i vizi di merito dell'atto amministrativo e la valutazione di inopportunità, quale fra le seguenti opzioni esprime correttamente la regola generale?;Riguardano la convenienza, l'opportunità o l'adeguatezza dell'atto rispetto all'interesse pubblico da perseguire.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6075;In materia di il vizio di incompetenza assoluta (difetto assoluto di attribuzione), quale fra le seguenti opzioni esprime correttamente la regola generale?;Si ha quando l'atto è adottato da un organo appartenente a un plesso amministrativo del tutto privo di potestà nella materia.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6078;In materia di la ratifica dell'atto amministrativo, quale fra le seguenti opzioni esprime correttamente la regola generale?;È l'eliminazione del vizio di incompetenza relativa mediante l'adozione dell'atto da parte dell'organo competente.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.
6087;In materia di il ricorso gerarchico proprio in materia amministrativa, quale fra le seguenti opzioni esprime correttamente la regola generale?;Ricorso amministrativo ordinario e generale proposto all'organo gerarchicamente superiore a quello che ha emanato l'atto non definitivo.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.
6114;Con riguardo al tema di il vizio di incompetenza relativa dell'organo amministrativo, la disciplina amministrativa stabilisce che:;Si verifica quando l'atto è adottato da un organo appartenente allo stesso plesso amministrativo ma diverso da quello competente.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6132;In tema di diritto amministrativo, con riguardo a il diritto di partecipazione al procedimento amministrativo, quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 2);Consente ai soggetti intervenienti di prendere visione degli atti e presentare memorie e documenti che la PA ha l'obbligo di valutare.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6165;Relativamente all'istituto di la responsabilità contabile dinanzi alla corte dei conti, si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti: (Sezione d'approfondimento n. 2);È la responsabilità patrimoniale dei soggetti legati da un rapporto di servizio con la PA che abbiano cagionato un danno erariale con dolo o colpa grave.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6183;In materia di il diritto di accesso civico 'semplice' (art. 5 d.lgs. 33/2013), quale fra le seguenti opzioni esprime correttamente la regola generale? (Sezione d'approfondimento n. 2);Consente a chiunque di richiedere documenti, informazioni o dati che la PA ha l'obbligo di pubblicare, nei casi in cui ne sia stata omessa la pubblicazione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6189;Nell'ambito del diritto amministrativo e dell'azione pubblica, con riferimento a i vizi di merito dell'atto amministrativo e la valutazione di inopportunità, è corretto affermare che: (Sezione d'approfondimento n. 2);Riguardano la convenienza, l'opportunità o l'adeguatezza dell'atto rispetto all'interesse pubblico da perseguire.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6198;Nell'ambito del diritto amministrativo e dell'azione pubblica, con riferimento a la ratifica dell'atto amministrativo, è corretto affermare che: (Sezione d'approfondimento n. 2);È l'eliminazione del vizio di incompetenza relativa mediante l'adozione dell'atto da parte dell'organo competente.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.
6201;Nell'ambito del diritto amministrativo e dell'azione pubblica, con riferimento a il silenzio-inadempimento (o silenzio-rifiuto), è corretto affermare che: (Sezione d'approfondimento n. 2);Sussiste quando la PA omette di provvedere entro il termine prescritto senza che la legge attribuisca al silenzio un valore tipizzato.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.
6210;Con riguardo al tema di il principio di trasparenza dell'azione amministrativa, la disciplina amministrativa stabilisce che: (Sezione d'approfondimento n. 2);Implica la conoscibilità dell'attività amministrativa al fine di favorire forme diffuse di controllo sul rispetto dei principi di imparzialità e buon andamento.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6222;Con riguardo al tema di le ordinanze contingibili e urgenti del sindaco, la disciplina amministrativa stabilisce che: (Sezione d'approfondimento n. 2);Provvedimenti extra ordinem che il Sindaco può adottare per prevenire ed eliminare gravi pericoli che minacciano l'incolumità pubblica e la sicurezza urbana.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6225;Con riguardo al tema di la responsabilità contabile dinanzi alla corte dei conti, la disciplina amministrativa stabilisce che: (Sezione d'approfondimento n. 2);È la responsabilità patrimoniale dei soggetti legati da un rapporto di servizio con la PA che abbiano cagionato un danno erariale con dolo o colpa grave.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6234;In tema di diritto amministrativo, con riguardo a il vizio di incompetenza relativa dell'organo amministrativo, quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 3);Si verifica quando l'atto è adottato da un organo appartenente allo stesso plesso amministrativo ma diverso da quello competente.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6240;In tema di diritto amministrativo, con riguardo a il silenzio-rigetto nell'ordinamento amministrativo, quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 3);Si verifica nei casi espressamente previsti dalla legge in cui il decorso del termine senza pronuncia della PA equivale a un provvedimento di diniego.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6252;Relativamente all'istituto di il diritto di partecipazione al procedimento amministrativo, si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti: (Sezione d'approfondimento n. 3);Consente ai soggetti intervenienti di prendere visione degli atti e presentare memorie e documenti che la PA ha l'obbligo di valutare.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6267;Relativamente all'istituto di il ricorso gerarchico proprio in materia amministrativa, si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti: (Sezione d'approfondimento n. 3);Ricorso amministrativo ordinario e generale proposto all'organo gerarchicamente superiore a quello che ha emanato l'atto non definitivo.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6276;In materia di la convalida dell'atto amministrativo (art. 21-nonies l. 241/1990), quale fra le seguenti opzioni esprime correttamente la regola generale? (Sezione d'approfondimento n. 3);Provvedimento con cui la PA elimina i vizi di legittimità di un atto annullabile, sussistendo ragioni di interesse pubblico ed entro un termine ragionevole.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6279;In materia di l'inesistenza del provvedimento amministrativo, quale fra le seguenti opzioni esprime correttamente la regola generale? (Sezione d'approfondimento n. 3);Sussiste quando l'atto manca di un elemento essenziale o è privo dei requisiti minimi per la sua identificazione giuridica.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6285;In materia di la responsabilità contabile dinanzi alla corte dei conti, quale fra le seguenti opzioni esprime correttamente la regola generale? (Sezione d'approfondimento n. 3);È la responsabilità patrimoniale dei soggetti legati da un rapporto di servizio con la PA che abbiano cagionato un danno erariale con dolo o colpa grave.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6288;In materia di l'ottemperanza alle sentenze del giudice amministrativo (art. 112 e ss. c.p.a.), quale fra le seguenti opzioni esprime correttamente la regola generale? (Sezione d'approfondimento n. 3);Giudizio diretto ad ottenere l'attuazione coattiva delle sentenze non eseguite spontaneamente dalla Pubblica Amministrazione.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.
6312;Con riguardo al tema di il diritto di partecipazione al procedimento amministrativo, la disciplina amministrativa stabilisce che: (Sezione d'approfondimento n. 3);Consente ai soggetti intervenienti di prendere visione degli atti e presentare memorie e documenti che la PA ha l'obbligo di valutare.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.
6324;Con riguardo al tema di la responsabilità civile della pubblica amministrazione ex art. 28 cost., la disciplina amministrativa stabilisce che: (Sezione d'approfondimento n. 3);I funzionari ed i dipendenti dello Stato e degli enti pubblici sono direttamente responsabili secondo le leggi penali, civili e amministrative degli atti compiuti in violazione di diritti.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6333;In tema di diritto amministrativo, con riguardo a l'annullabilità dell'atto per violazione di legge, quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 4);Sussiste quando l'atto contrasti con una norma primaria o secondaria vigente, senza che vi sia incompetenza o eccesso di potere.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6339;In tema di diritto amministrativo, con riguardo a l'inesistenza del provvedimento amministrativo, quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 4);Sussiste quando l'atto manca di un elemento essenziale o è privo dei requisiti minimi per la sua identificazione giuridica.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6390;Nell'ambito del diritto amministrativo e dell'azione pubblica, con riferimento a il principio di trasparenza dell'azione amministrativa, è corretto affermare che: (Sezione d'approfondimento n. 4);Implica la conoscibilità dell'attività amministrativa al fine di favorire forme diffuse di controllo sul rispetto dei principi di imparzialità e buon andamento.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6420;Con riguardo al tema di il silenzio-rigetto nell'ordinamento amministrativo, la disciplina amministrativa stabilisce che: (Sezione d'approfondimento n. 4);Si verifica nei casi espressamente previsti dalla legge in cui il decorso del termine senza pronuncia della PA equivale a un provvedimento di diniego.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6429;In tema di diritto amministrativo, con riguardo a i vizi di merito dell'atto amministrativo e la valutazione di inopportunità, quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 5);Riguardano la convenienza, l'opportunità o l'adeguatezza dell'atto rispetto all'interesse pubblico da perseguire.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.
6432;In tema di diritto amministrativo, con riguardo a il diritto di partecipazione al procedimento amministrativo, quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 5);Consente ai soggetti intervenienti di prendere visione degli atti e presentare memorie e documenti che la PA ha l'obbligo di valutare.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6444;In tema di diritto amministrativo, con riguardo a la responsabilità civile della pubblica amministrazione ex art. 28 cost., quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 5);I funzionari ed i dipendenti dello Stato e degli enti pubblici sono direttamente responsabili secondo le leggi penali, civili e amministrative degli atti compiuti in violazione di diritti.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6465;Relativamente all'istituto di la responsabilità contabile dinanzi alla corte dei conti, si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti: (Sezione d'approfondimento n. 5);È la responsabilità patrimoniale dei soggetti legati da un rapporto di servizio con la PA che abbiano cagionato un danno erariale con dolo o colpa grave.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6495;Nell'ambito del diritto amministrativo e dell'azione pubblica, con riferimento a il vizio di incompetenza assoluta (difetto assoluto di attribuzione), è corretto affermare che: (Sezione d'approfondimento n. 5);Si ha quando l'atto è adottato da un organo appartenente a un plesso amministrativo del tutto privo di potestà nella materia.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.
6498;Nell'ambito del diritto amministrativo e dell'azione pubblica, con riferimento a la ratifica dell'atto amministrativo, è corretto affermare che: (Sezione d'approfondimento n. 5);È l'eliminazione del vizio di incompetenza relativa mediante l'adozione dell'atto da parte dell'organo competente.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6507;Nell'ambito del diritto amministrativo e dell'azione pubblica, con riferimento a il ricorso gerarchico proprio in materia amministrativa, è corretto affermare che: (Sezione d'approfondimento n. 5);Ricorso amministrativo ordinario e generale proposto all'organo gerarchicamente superiore a quello che ha emanato l'atto non definitivo.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6510;Con riguardo al tema di il principio di trasparenza dell'azione amministrativa, la disciplina amministrativa stabilisce che: (Sezione d'approfondimento n. 5);Implica la conoscibilità dell'attività amministrativa al fine di favorire forme diffuse di controllo sul rispetto dei principi di imparzialità e buon andamento.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6522;Con riguardo al tema di le ordinanze contingibili e urgenti del sindaco, la disciplina amministrativa stabilisce che: (Sezione d'approfondimento n. 5);Provvedimenti extra ordinem che il Sindaco può adottare per prevenire ed eliminare gravi pericoli che minacciano l'incolumità pubblica e la sicurezza urbana.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.;Deve essere notificato personalmente al Presidente del Consiglio dei Ministri entro e non oltre il termine perentorio di quarantotto ore dalla formale adozione.
6531;In tema di diritto amministrativo, con riguardo a l'istituto dell'avvio del procedimento amministrativo (art. 7 l. 241/1990), quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 6);Obbliga la PA a comunicare ai soggetti nei confronti dei quali il provvedimento è destinato a produrre effetti l'inizio del procedimento.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6540;In tema di diritto amministrativo, con riguardo a il silenzio-rigetto nell'ordinamento amministrativo, quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 6);Si verifica nei casi espressamente previsti dalla legge in cui il decorso del termine senza pronuncia della PA equivale a un provvedimento di diniego.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6558;Relativamente all'istituto di la ratifica dell'atto amministrativo, si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti: (Sezione d'approfondimento n. 6);È l'eliminazione del vizio di incompetenza relativa mediante l'adozione dell'atto da parte dell'organo competente.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6561;Relativamente all'istituto di il silenzio-inadempimento (o silenzio-rifiuto), si indichi la risposta esatta secondo la legge 241/1990 e le norme vigenti: (Sezione d'approfondimento n. 6);Sussiste quando la PA omette di provvedere entro il termine prescritto senza che la legge attribuisca al silenzio un valore tipizzato.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.;Richiede sempre la preventiva delibera di autorizzazione emanata dalla Corte dei Conti in sezione di controllo, a pena di nullità assoluta ed insanabile rilevabile d'ufficio in ogni stato e grado.
6588;In materia di l'ottemperanza alle sentenze del giudice amministrativo (art. 112 e ss. c.p.a.), quale fra le seguenti opzioni esprime correttamente la regola generale? (Sezione d'approfondimento n. 6);Giudizio diretto ad ottenere l'attuazione coattiva delle sentenze non eseguite spontaneamente dalla Pubblica Amministrazione.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.;Comporta l'immediata ed automatica sospensione dell'intero procedimento amministrativo per una durata mai inferiore a sei mesi solari consecutivi.
6624;Con riguardo al tema di la responsabilità civile della pubblica amministrazione ex art. 28 cost., la disciplina amministrativa stabilisce che: (Sezione d'approfondimento n. 6);I funzionari ed i dipendenti dello Stato e degli enti pubblici sono direttamente responsabili secondo le leggi penali, civili e amministrative degli atti compiuti in violazione di diritti.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
6636;In tema di diritto amministrativo, con riguardo a la convalida dell'atto amministrativo (art. 21-nonies l. 241/1990), quale delle seguenti affermazioni è corretta? (Sezione d'approfondimento n. 7);Provvedimento con cui la PA elimina i vizi di legittimità di un atto annullabile, sussistendo ragioni di interesse pubblico ed entro un termine ragionevole.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.;Sussiste unicamente qualora vi sia stata l'espressa e preventiva autorizzazione rilasciata dal Presidente della Giunta Regionale, unitamente al parere favorevole dell'Avvocatura dello Stato.
